tripid,vehid,day,seqno,geom,t
2,2,2020-06-01,1,SRID=3857;POINT(482324.830084 6581509.437263),2020-06-01 08:24:25.814512+02
2,2,2020-06-01,1,SRID=3857;POINT(482328.973682 6581506.638944),2020-06-01 08:24:26.179296+02
2,2,2020-06-01,1,SRID=3857;POINT(482353.835275 6581489.84903),2020-06-01 08:24:28.339296+02
2,2,2020-06-01,1,SRID=3857;POINT(482355.669173 6581488.610534),2020-06-01 08:24:32.884611+02
2,2,2020-06-01,1,SRID=3857;POINT(482360.095214 6581486.284558),2020-06-01 08:24:34.193445+02
2,2,2020-06-01,1,SRID=3857;POINT(482363.038524 6581484.737788),2020-06-01 08:24:34.658249+02
2,2,2020-06-01,1,SRID=3857;POINT(482363.038524 6581484.737788),2020-06-01 08:24:36.976812+02
2,2,2020-06-01,1,SRID=3857;POINT(482367.207815 6581481.977896),2020-06-01 08:24:38.476812+02
2,2,2020-06-01,1,SRID=3857;POINT(482371.377107 6581479.218004),2020-06-01 08:24:39.226812+02
2,2,2020-06-01,1,SRID=3857;POINT(482375.546399 6581476.458112),2020-06-01 08:24:39.726812+02
2,2,2020-06-01,1,SRID=3857;POINT(482379.715691 6581473.69822),2020-06-01 08:24:40.101812+02
2,2,2020-06-01,1,SRID=3857;POINT(482404.731443 6581457.138867),2020-06-01 08:24:42.261812+02
2,2,2020-06-01,1,SRID=3857;POINT(482408.900735 6581454.378975),2020-06-01 08:24:43.161812+02
2,2,2020-06-01,1,SRID=3857;POINT(482413.070027 6581451.619083),2020-06-01 08:24:43.724312+02
2,2,2020-06-01,1,SRID=3857;POINT(482417.239319 6581448.859191),2020-06-01 08:24:44.133402+02
2,2,2020-06-01,1,SRID=3857;POINT(482483.947991 6581404.700917),2020-06-01 08:24:49.893402+02
2,2,2020-06-01,1,SRID=3857;POINT(482488.117283 6581401.941025),2020-06-01 08:24:50.613402+02
2,2,2020-06-01,1,SRID=3857;POINT(482492.286575 6581399.181133),2020-06-01 08:24:51.099888+02
2,2,2020-06-01,1,SRID=3857;POINT(482496.455867 6581396.421241),2020-06-01 08:24:51.467234+02
2,2,2020-06-01,1,SRID=3857;POINT(482554.825954 6581357.782751),2020-06-01 08:24:56.507234+02
2,2,2020-06-01,1,SRID=3857;POINT(482557.458014 6581356.04044),2020-06-01 08:24:56.7345+02
2,2,2020-06-01,1,SRID=3857;POINT(482578.387124 6581342.366656),2020-06-01 08:24:58.5345+02
2,2,2020-06-01,1,SRID=3857;POINT(482579.955683 6581341.341856),2020-06-01 08:24:58.669403+02
2,2,2020-06-01,1,SRID=3857;POINT(482588.565755 6581336.255928),2020-06-01 08:24:59.389403+02
2,2,2020-06-01,1,SRID=3857;POINT(482592.412334 6581333.983772),2020-06-01 08:24:59.711065+02
2,2,2020-06-01,1,SRID=3857;POINT(482596.775996 6581331.542778),2020-06-01 08:25:00.071065+02
2,2,2020-06-01,1,SRID=3857;POINT(482599.681497 6581329.917466),2020-06-01 08:25:00.310767+02
2,2,2020-06-01,1,SRID=3857;POINT(482634.748636 6581310.674396),2020-06-01 08:25:03.190767+02
2,2,2020-06-01,1,SRID=3857;POINT(482637.630311 6581309.093078),2020-06-01 08:25:03.427433+02
2,2,2020-06-01,1,SRID=3857;POINT(482646.753632 6581304.998568),2020-06-01 08:25:04.147433+02
2,2,2020-06-01,1,SRID=3857;POINT(482647.67133 6581304.586709),2020-06-01 08:25:04.219856+02
2,2,2020-06-01,1,SRID=3857;POINT(482657.105785 6581301.271433),2020-06-01 08:25:04.939856+02
2,2,2020-06-01,1,SRID=3857;POINT(482659.293084 6581300.502814),2020-06-01 08:25:07.415027+02
2,2,2020-06-01,1,SRID=3857;POINT(482664.253414 6581299.874218),2020-06-01 08:25:08.585986+02
2,2,2020-06-01,1,SRID=3857;POINT(482669.213743 6581299.245622),2020-06-01 08:25:09.243592+02
2,2,2020-06-01,1,SRID=3857;POINT(482674.174072 6581298.617026),2020-06-01 08:25:09.700769+02
2,2,2020-06-01,1,SRID=3857;POINT(482679.134402 6581297.98843),2020-06-01 08:25:10.060769+02
2,2,2020-06-01,1,SRID=3857;POINT(482679.134402 6581297.98843),2020-06-01 08:25:11.364585+02
2,2,2020-06-01,1,SRID=3857;POINT(482681.65717 6581297.668733),2020-06-01 08:25:12.127468+02
2,2,2020-06-01,1,SRID=3857;POINT(482686.611253 6581296.992667),2020-06-01 08:25:12.877468+02
2,2,2020-06-01,1,SRID=3857;POINT(482691.565336 6581296.316602),2020-06-01 08:25:13.377468+02
2,2,2020-06-01,1,SRID=3857;POINT(482691.976487 6581296.260494),2020-06-01 08:25:13.40859+02
2,2,2020-06-01,1,SRID=3857;POINT(482696.540586 6581295.697198),2020-06-01 08:25:13.739698+02
2,2,2020-06-01,1,SRID=3857;POINT(482711.447936 6581294.032588),2020-06-01 08:25:14.819698+02
2,2,2020-06-01,1,SRID=3857;POINT(482716.088289 6581293.514429),2020-06-01 08:25:15.155879+02
2,2,2020-06-01,1,SRID=3857;POINT(482745.923293 6581290.372377),2020-06-01 08:25:17.315879+02
2,2,2020-06-01,1,SRID=3857;POINT(482745.923293 6581290.372377),2020-06-01 08:25:17.793695+02
2,2,2020-06-01,1,SRID=3857;POINT(482749.350552 6581290.011437),2020-06-01 08:25:18.827558+02
2,2,2020-06-01,1,SRID=3857;POINT(482754.345198 6581289.780114),2020-06-01 08:25:19.577558+02
2,2,2020-06-01,1,SRID=3857;POINT(482759.339845 6581289.54879),2020-06-01 08:25:20.077558+02
2,2,2020-06-01,1,SRID=3857;POINT(482759.992696 6581289.518554),2020-06-01 08:25:22.33086+02
2,2,2020-06-01,1,SRID=3857;POINT(482764.991762 6581289.615171),2020-06-01 08:25:23.710789+02
2,2,2020-06-01,1,SRID=3857;POINT(482769.990829 6581289.711788),2020-06-01 08:25:24.429519+02
2,2,2020-06-01,1,SRID=3857;POINT(482770.01145 6581289.712187),2020-06-01 08:25:24.493819+02
2,2,2020-06-01,1,SRID=3857;POINT(482774.99036 6581290.170938),2020-06-01 08:25:25.862146+02
2,2,2020-06-01,1,SRID=3857;POINT(482774.99036 6581290.170938),2020-06-01 08:25:28.372501+02
2,2,2020-06-01,1,SRID=3857;POINT(482777.080238 6581290.363497),2020-06-01 08:25:29.002119+02
2,2,2020-06-01,1,SRID=3857;POINT(482782.041513 6581290.984581),2020-06-01 08:25:29.752119+02
2,2,2020-06-01,1,SRID=3857;POINT(482782.423573 6581291.03241),2020-06-01 08:25:30.542844+02
2,2,2020-06-01,1,SRID=3857;POINT(482787.286513 6581292.195085),2020-06-01 08:25:31.851648+02
2,2,2020-06-01,1,SRID=3857;POINT(482789.859715 6581292.81031),2020-06-01 08:25:38.532634+02
2,2,2020-06-01,1,SRID=3857;POINT(482794.599151 6581294.40334),2020-06-01 08:25:39.873353+02
2,2,2020-06-01,1,SRID=3857;POINT(482796.772655 6581295.133903),2020-06-01 08:25:47.618912+02
2,2,2020-06-01,1,SRID=3857;POINT(482801.394876 6581297.040491),2020-06-01 08:25:48.99656+02
2,2,2020-06-01,1,SRID=3857;POINT(482806.017096 6581298.94708),2020-06-01 08:25:49.714671+02
2,2,2020-06-01,1,SRID=3857;POINT(482810.639316 6581300.853668),2020-06-01 08:25:50.200294+02
2,2,2020-06-01,1,SRID=3857;POINT(482815.261537 6581302.760256),2020-06-01 08:25:50.567148+02
2,2,2020-06-01,1,SRID=3857;POINT(482819.883757 6581304.666845),2020-06-01 08:25:50.927148+02
2,2,2020-06-01,1,SRID=3857;POINT(482819.883757 6581304.666845),2020-06-01 08:25:52.567618+02
2,2,2020-06-01,1,SRID=3857;POINT(482821.652562 6581305.396447),2020-06-01 08:25:53.141629+02
2,2,2020-06-01,1,SRID=3857;POINT(482826.223988 6581307.421803),2020-06-01 08:25:53.891629+02
2,2,2020-06-01,1,SRID=3857;POINT(482830.795413 6581309.447158),2020-06-01 08:25:54.391629+02
2,2,2020-06-01,1,SRID=3857;POINT(482835.366839 6581311.472514),2020-06-01 08:25:54.766629+02
2,2,2020-06-01,1,SRID=3857;POINT(482835.366839 6581311.472514),2020-06-01 08:25:55.297182+02
2,2,2020-06-01,1,SRID=3857;POINT(482839.17425 6581313.159375),2020-06-01 08:25:56.546489+02
2,2,2020-06-01,1,SRID=3857;POINT(482843.741222 6581315.194753),2020-06-01 08:25:57.296489+02
2,2,2020-06-01,1,SRID=3857;POINT(482848.308194 6581317.230131),2020-06-01 08:25:57.796489+02
2,2,2020-06-01,1,SRID=3857;POINT(482852.875166 6581319.26551),2020-06-01 08:25:58.171489+02
2,2,2020-06-01,1,SRID=3857;POINT(482852.875166 6581319.26551),2020-06-01 08:25:58.593281+02
2,2,2020-06-01,1,SRID=3857;POINT(482853.946346 6581319.742906),2020-06-01 08:25:58.945104+02
2,2,2020-06-01,1,SRID=3857;POINT(482858.379484 6581322.055326),2020-06-01 08:25:59.695104+02
2,2,2020-06-01,1,SRID=3857;POINT(482862.812623 6581324.367746),2020-06-01 08:26:00.195104+02
2,2,2020-06-01,1,SRID=3857;POINT(482867.245761 6581326.680165),2020-06-01 08:26:00.570104+02
2,2,2020-06-01,1,SRID=3857;POINT(482907.144006 6581347.491942),2020-06-01 08:26:03.810104+02
2,2,2020-06-01,1,SRID=3857;POINT(482910.674758 6581349.333658),2020-06-01 08:26:04.096824+02
2,2,2020-06-01,1,SRID=3857;POINT(482923.384449 6581357.300073),2020-06-01 08:26:05.176824+02
2,2,2020-06-01,1,SRID=3857;POINT(482927.272495 6581359.737095),2020-06-01 08:26:14.595051+02
2,2,2020-06-01,1,SRID=3857;POINT(482931.191303 6581362.842403),2020-06-01 08:26:15.903764+02
2,2,2020-06-01,1,SRID=3857;POINT(482935.110112 6581365.947711),2020-06-01 08:26:16.602685+02
2,2,2020-06-01,1,SRID=3857;POINT(482939.028921 6581369.053019),2020-06-01 08:26:17.079456+02
2,2,2020-06-01,1,SRID=3857;POINT(482942.334022 6581371.672018),2020-06-01 08:26:25.128666+02
2,2,2020-06-01,1,SRID=3857;POINT(482945.858219 6581375.218852),2020-06-01 08:26:26.424932+02
2,2,2020-06-01,1,SRID=3857;POINT(482949.382416 6581378.765687),2020-06-01 08:26:27.120287+02
2,2,2020-06-01,1,SRID=3857;POINT(482952.906613 6581382.312521),2020-06-01 08:26:27.595396+02
2,2,2020-06-01,1,SRID=3857;POINT(482956.43081 6581385.859355),2020-06-01 08:26:27.956218+02
2,2,2020-06-01,1,SRID=3857;POINT(482967.003401 6581396.499859),2020-06-01 08:26:29.036218+02
2,2,2020-06-01,1,SRID=3857;POINT(482967.136004 6581396.633314),2020-06-01 08:26:29.049763+02
2,2,2020-06-01,1,SRID=3857;POINT(482980.997295 6581411.050825),2020-06-01 08:26:30.489763+02
2,2,2020-06-01,1,SRID=3857;POINT(482984.212414 6581414.394959),2020-06-01 08:26:30.82377+02
2,2,2020-06-01,1,SRID=3857;POINT(482984.212414 6581414.394959),2020-06-01 08:26:31.46595+02
2,2,2020-06-01,1,SRID=3857;POINT(482987.128985 6581417.510732),2020-06-01 08:26:32.7463+02
2,2,2020-06-01,1,SRID=3857;POINT(482990.63884 6581421.071759),2020-06-01 08:26:33.4963+02
2,2,2020-06-01,1,SRID=3857;POINT(482994.086453 6581424.569635),2020-06-01 08:26:33.987433+02
2,2,2020-06-01,1,SRID=3857;POINT(482997.596391 6581428.130581),2020-06-01 08:26:34.362433+02
2,2,2020-06-01,1,SRID=3857;POINT(483001.10633 6581431.691526),2020-06-01 08:26:34.722433+02
2,2,2020-06-01,1,SRID=3857;POINT(483001.10633 6581431.691526),2020-06-01 08:26:35.167106+02
2,2,2020-06-01,1,SRID=3857;POINT(483004.583881 6581435.219613),2020-06-01 08:26:36.653264+02
2,2,2020-06-01,1,SRID=3857;POINT(483006.676687 6581437.367213),2020-06-01 08:26:37.103064+02
2,2,2020-06-01,1,SRID=3857;POINT(483010.191752 6581440.923099),2020-06-01 08:26:37.603064+02
2,2,2020-06-01,1,SRID=3857;POINT(483011.496821 6581442.243324),2020-06-01 08:26:37.742293+02
2,2,2020-06-01,1,SRID=3857;POINT(483018.586411 6581449.295822),2020-06-01 08:26:38.462293+02
2,2,2020-06-01,1,SRID=3857;POINT(483021.070297 6581451.766713),2020-06-01 08:26:38.714549+02
2,2,2020-06-01,1,SRID=3857;POINT(483028.77795 6581458.137905),2020-06-01 08:26:39.434549+02
2,2,2020-06-01,1,SRID=3857;POINT(483031.846024 6581460.673995),2020-06-01 08:26:43.741163+02
2,2,2020-06-01,1,SRID=3857;POINT(483036.2771 6581462.990364),2020-06-01 08:26:44.915527+02
2,2,2020-06-01,1,SRID=3857;POINT(483040.708176 6581465.306732),2020-06-01 08:26:45.574205+02
2,2,2020-06-01,1,SRID=3857;POINT(483042.621751 6581466.307064),2020-06-01 08:26:45.771862+02
2,2,2020-06-01,1,SRID=3857;POINT(483061.19182 6581473.73354),2020-06-01 08:26:47.211862+02
2,2,2020-06-01,1,SRID=3857;POINT(483061.19182 6581473.73354),2020-06-01 08:26:48.086592+02
2,2,2020-06-01,1,SRID=3857;POINT(483063.75019 6581474.756674),2020-06-01 08:26:48.913203+02
2,2,2020-06-01,1,SRID=3857;POINT(483068.330066 6581476.762848),2020-06-01 08:26:49.663203+02
2,2,2020-06-01,1,SRID=3857;POINT(483072.909943 6581478.769022),2020-06-01 08:26:50.163203+02
2,2,2020-06-01,1,SRID=3857;POINT(483077.489819 6581480.775196),2020-06-01 08:26:50.538203+02
2,2,2020-06-01,1,SRID=3857;POINT(483082.069695 6581482.78137),2020-06-01 08:26:50.898203+02
2,2,2020-06-01,1,SRID=3857;POINT(483082.19583 6581482.836623),2020-06-01 08:26:51.015246+02
2,2,2020-06-01,1,SRID=3857;POINT(483086.08687 6581485.976656),2020-06-01 08:26:52.123927+02
2,2,2020-06-01,1,SRID=3857;POINT(483089.977909 6581489.11669),2020-06-01 08:26:52.761422+02
2,2,2020-06-01,1,SRID=3857;POINT(483091.902889 6581490.670131),2020-06-01 08:26:55.132367+02
2,2,2020-06-01,1,SRID=3857;POINT(483094.95193 6581494.632877),2020-06-01 08:26:56.274797+02
2,2,2020-06-01,1,SRID=3857;POINT(483098.00097 6581498.595623),2020-06-01 08:26:56.923308+02
2,2,2020-06-01,1,SRID=3857;POINT(483101.05001 6581502.558369),2020-06-01 08:26:57.376071+02
2,2,2020-06-01,1,SRID=3857;POINT(483101.05001 6581502.558369),2020-06-01 08:26:57.795347+02
2,2,2020-06-01,1,SRID=3857;POINT(483103.402193 6581505.61543),2020-06-01 08:26:58.952522+02
2,2,2020-06-01,1,SRID=3857;POINT(483106.340012 6581509.661319),2020-06-01 08:26:59.702522+02
2,2,2020-06-01,1,SRID=3857;POINT(483109.277831 6581513.707209),2020-06-01 08:27:00.202522+02
2,2,2020-06-01,1,SRID=3857;POINT(483112.21565 6581517.753098),2020-06-01 08:27:00.577522+02
2,2,2020-06-01,1,SRID=3857;POINT(483115.153468 6581521.798987),2020-06-01 08:27:00.937522+02
2,2,2020-06-01,1,SRID=3857;POINT(483116.938643 6581524.257484),2020-06-01 08:27:09.427564+02
1,1,2020-06-01,1,SRID=3857;POINT(493688.895024 6580329.051002),2020-06-01 08:27:10.642+02
2,2,2020-06-01,1,SRID=3857;POINT(483119.539699 6581528.527672),2020-06-01 08:27:10.782138+02
2,2,2020-06-01,1,SRID=3857;POINT(483122.140755 6581532.79786),2020-06-01 08:27:11.493929+02
2,2,2020-06-01,1,SRID=3857;POINT(483124.741812 6581537.068048),2020-06-01 08:27:11.976654+02
1,1,2020-06-01,1,SRID=3857;POINT(493683.990712 6580328.07749),2020-06-01 08:27:12.142+02
2,2,2020-06-01,1,SRID=3857;POINT(483127.342868 6581541.338236),2020-06-01 08:27:12.341852+02
1,1,2020-06-01,1,SRID=3857;POINT(493679.0864 6580327.103978),2020-06-01 08:27:13.042+02
2,2,2020-06-01,1,SRID=3857;POINT(483137.747093 6581558.418989),2020-06-01 08:27:13.781852+02
2,2,2020-06-01,1,SRID=3857;POINT(483137.747093 6581558.418989),2020-06-01 08:27:14.789631+02
2,2,2020-06-01,1,SRID=3857;POINT(483139.102354 6581560.643937),2020-06-01 08:27:15.571194+02
2,2,2020-06-01,1,SRID=3857;POINT(483141.63114 6581564.957316),2020-06-01 08:27:16.321194+02
2,2,2020-06-01,1,SRID=3857;POINT(483144.159927 6581569.270695),2020-06-01 08:27:16.821194+02
2,2,2020-06-01,1,SRID=3857;POINT(483146.688713 6581573.584074),2020-06-01 08:27:17.196194+02
2,2,2020-06-01,1,SRID=3857;POINT(483156.80386 6581590.83759),2020-06-01 08:27:18.636194+02
2,2,2020-06-01,1,SRID=3857;POINT(483156.80386 6581590.83759),2020-06-01 08:27:19.826951+02
2,2,2020-06-01,1,SRID=3857;POINT(483157.080451 6581591.309375),2020-06-01 08:27:19.991016+02
2,2,2020-06-01,1,SRID=3857;POINT(483159.737399 6581595.545013),2020-06-01 08:27:20.741016+02
1,1,2020-06-01,1,SRID=3857;POINT(493676.126678 6580326.51647),2020-06-01 08:27:20.973104+02
2,2,2020-06-01,1,SRID=3857;POINT(483162.394347 6581599.780651),2020-06-01 08:27:21.241016+02
2,2,2020-06-01,1,SRID=3857;POINT(483165.051294 6581604.016289),2020-06-01 08:27:21.616016+02
1,1,2020-06-01,1,SRID=3857;POINT(493671.543267 6580324.518385),2020-06-01 08:27:22.319436+02
2,2,2020-06-01,1,SRID=3857;POINT(483175.679085 6581620.958841),2020-06-01 08:27:23.056016+02
2,2,2020-06-01,1,SRID=3857;POINT(483176.316459 6581621.974927),2020-06-01 08:27:24.813862+02
2,2,2020-06-01,1,SRID=3857;POINT(483179.592967 6581625.751765),2020-06-01 08:27:26.058983+02
2,2,2020-06-01,1,SRID=3857;POINT(483182.869474 6581629.528602),2020-06-01 08:27:26.739347+02
2,2,2020-06-01,1,SRID=3857;POINT(483186.145982 6581633.305439),2020-06-01 08:27:27.207409+02
2,2,2020-06-01,1,SRID=3857;POINT(483199.252012 6581648.412787),2020-06-01 08:27:28.647409+02
2,2,2020-06-01,1,SRID=3857;POINT(483199.559969 6581648.767771),2020-06-01 08:27:28.681245+02
2,2,2020-06-01,1,SRID=3857;POINT(483206.719028 6581655.749739),2020-06-01 08:27:29.401245+02
2,2,2020-06-01,1,SRID=3857;POINT(483206.719028 6581655.749739),2020-06-01 08:27:30.865985+02
1,1,2020-06-01,1,SRID=3857;POINT(493621.125748 6580302.539445),2020-06-01 08:27:32.219436+02
2,2,2020-06-01,1,SRID=3857;POINT(483210.298557 6581659.240723),2020-06-01 08:27:32.365985+02
1,1,2020-06-01,1,SRID=3857;POINT(493621.125748 6580302.539445),2020-06-01 08:27:32.404047+02
1,1,2020-06-01,1,SRID=3857;POINT(493620.934475 6580302.456062),2020-06-01 08:27:32.466644+02
2,2,2020-06-01,1,SRID=3857;POINT(483213.878086 6581662.731707),2020-06-01 08:27:33.115985+02
2,2,2020-06-01,1,SRID=3857;POINT(483217.457616 6581666.222691),2020-06-01 08:27:33.615985+02
2,2,2020-06-01,1,SRID=3857;POINT(483221.037145 6581669.713675),2020-06-01 08:27:33.990985+02
2,2,2020-06-01,1,SRID=3857;POINT(483231.775733 6581680.186627),2020-06-01 08:27:35.070985+02
2,2,2020-06-01,1,SRID=3857;POINT(483235.355262 6581683.677611),2020-06-01 08:27:35.790985+02
1,1,2020-06-01,1,SRID=3857;POINT(493603.178099 6580293.252198),2020-06-01 08:27:36.066644+02
2,2,2020-06-01,1,SRID=3857;POINT(483238.934792 6581687.168595),2020-06-01 08:27:36.277471+02
2,2,2020-06-01,1,SRID=3857;POINT(483242.514321 6581690.65958),2020-06-01 08:27:36.644817+02
2,2,2020-06-01,1,SRID=3857;POINT(483246.09385 6581694.150564),2020-06-01 08:27:37.004817+02
2,2,2020-06-01,1,SRID=3857;POINT(483246.09385 6581694.150564),2020-06-01 08:27:37.964088+02
1,1,2020-06-01,1,SRID=3857;POINT(493598.739005 6580290.951232),2020-06-01 08:27:38.316644+02
2,2,2020-06-01,1,SRID=3857;POINT(483249.631476 6581697.600681),2020-06-01 08:27:39.446528+02
2,2,2020-06-01,1,SRID=3857;POINT(483253.240815 6581701.060836),2020-06-01 08:27:40.196528+02
2,2,2020-06-01,1,SRID=3857;POINT(483256.850154 6581704.520991),2020-06-01 08:27:40.696528+02
1,1,2020-06-01,1,SRID=3857;POINT(493585.421723 6580284.048334),2020-06-01 08:27:41.016644+02
2,2,2020-06-01,1,SRID=3857;POINT(483260.459492 6581707.981146),2020-06-01 08:27:41.071528+02
1,1,2020-06-01,1,SRID=3857;POINT(493584.499605 6580283.570362),2020-06-01 08:27:41.203597+02
2,2,2020-06-01,1,SRID=3857;POINT(483285.724864 6581732.202232),2020-06-01 08:27:43.591528+02
2,2,2020-06-01,1,SRID=3857;POINT(483285.724864 6581732.202232),2020-06-01 08:27:45.083332+02
2,2,2020-06-01,1,SRID=3857;POINT(483287.569158 6581733.970296),2020-06-01 08:27:45.849799+02
2,2,2020-06-01,1,SRID=3857;POINT(483291.314252 6581737.283041),2020-06-01 08:27:46.599799+02
2,2,2020-06-01,1,SRID=3857;POINT(483295.059345 6581740.595785),2020-06-01 08:27:47.099799+02
2,2,2020-06-01,1,SRID=3857;POINT(483298.804438 6581743.90853),2020-06-01 08:27:47.474799+02
2,2,2020-06-01,1,SRID=3857;POINT(483299.291101 6581744.339011),2020-06-01 08:27:49.01292+02
2,2,2020-06-01,1,SRID=3857;POINT(483303.33516 6581747.279348),2020-06-01 08:27:50.34421+02
2,2,2020-06-01,1,SRID=3857;POINT(483307.37922 6581750.219685),2020-06-01 08:27:51.049519+02
1,1,2020-06-01,1,SRID=3857;POINT(493523.463129 6580252.874593),2020-06-01 08:27:53.501275+02
2,2,2020-06-01,1,SRID=3857;POINT(483309.944376 6581752.084748),2020-06-01 08:27:54.363102+02
2,2,2020-06-01,1,SRID=3857;POINT(483314.525643 6581754.087746),2020-06-01 08:27:55.528478+02
2,2,2020-06-01,1,SRID=3857;POINT(483319.106909 6581756.090743),2020-06-01 08:27:56.184319+02
2,2,2020-06-01,1,SRID=3857;POINT(483323.688175 6581758.09374),2020-06-01 08:27:57.823923+02
2,2,2020-06-01,1,SRID=3857;POINT(483325.607028 6581758.932691),2020-06-01 08:28:01.437532+02
2,2,2020-06-01,1,SRID=3857;POINT(483330.410808 6581760.319666),2020-06-01 08:28:02.715364+02
2,2,2020-06-01,1,SRID=3857;POINT(483335.214588 6581761.706641),2020-06-01 08:28:03.40538+02
2,2,2020-06-01,1,SRID=3857;POINT(483340.018368 6581763.093616),2020-06-01 08:28:03.87799+02
2,2,2020-06-01,1,SRID=3857;POINT(483344.822148 6581764.480591),2020-06-01 08:28:04.23799+02
2,2,2020-06-01,1,SRID=3857;POINT(483344.822148 6581764.480591),2020-06-01 08:28:04.392354+02
2,2,2020-06-01,1,SRID=3857;POINT(483346.946975 6581765.094083),2020-06-01 08:28:05.05584+02
2,2,2020-06-01,1,SRID=3857;POINT(483351.739571 6581766.519222),2020-06-01 08:28:05.80584+02
1,1,2020-06-01,1,SRID=3857;POINT(493459.225026 6580225.063332),2020-06-01 08:28:06.101275+02
2,2,2020-06-01,1,SRID=3857;POINT(483356.532168 6581767.944361),2020-06-01 08:28:06.30584+02
2,2,2020-06-01,1,SRID=3857;POINT(483361.324764 6581769.369499),2020-06-01 08:28:06.68084+02
1,1,2020-06-01,1,SRID=3857;POINT(493454.636591 6580223.076814),2020-06-01 08:28:07.901275+02
2,2,2020-06-01,1,SRID=3857;POINT(483418.83592 6581786.471163),2020-06-01 08:28:11.00084+02
2,2,2020-06-01,1,SRID=3857;POINT(483419.349172 6581786.623785),2020-06-01 08:28:11.039393+02
2,2,2020-06-01,1,SRID=3857;POINT(483419.349172 6581786.623785),2020-06-01 08:28:11.186254+02
2,2,2020-06-01,1,SRID=3857;POINT(483424.149971 6581788.021041),2020-06-01 08:28:12.686254+02
2,2,2020-06-01,1,SRID=3857;POINT(483428.950771 6581789.418297),2020-06-01 08:28:13.436254+02
2,2,2020-06-01,1,SRID=3857;POINT(483433.75157 6581790.815553),2020-06-01 08:28:13.936254+02
2,2,2020-06-01,1,SRID=3857;POINT(483438.55237 6581792.212808),2020-06-01 08:28:14.311254+02
1,1,2020-06-01,1,SRID=3857;POINT(493413.340668 6580205.198146),2020-06-01 08:28:16.001275+02
1,1,2020-06-01,1,SRID=3857;POINT(493413.340668 6580205.198146),2020-06-01 08:28:16.095703+02
1,1,2020-06-01,1,SRID=3857;POINT(493411.664964 6580204.472666),2020-06-01 08:28:16.643505+02
2,2,2020-06-01,1,SRID=3857;POINT(483491.361165 6581807.582622),2020-06-01 08:28:18.271254+02
2,2,2020-06-01,1,SRID=3857;POINT(483494.834918 6581808.593646),2020-06-01 08:28:22.383299+02
2,2,2020-06-01,1,SRID=3857;POINT(483499.8172 6581809.014199),2020-06-01 08:28:23.570056+02
2,2,2020-06-01,1,SRID=3857;POINT(483504.799483 6581809.434752),2020-06-01 08:28:24.232615+02
2,2,2020-06-01,1,SRID=3857;POINT(483509.781765 6581809.855306),2020-06-01 08:28:24.692181+02
2,2,2020-06-01,1,SRID=3857;POINT(483594.48056 6581817.004713),2020-06-01 08:28:30.812181+02
1,1,2020-06-01,1,SRID=3857;POINT(493336.631586 6580176.723934),2020-06-01 08:28:31.043505+02
2,2,2020-06-01,1,SRID=3857;POINT(483597.861107 6581817.290065),2020-06-01 08:28:31.056445+02
