name,pop_max,geom,cluster
Arlington,724777,0101000020E6100000B0E76B964B4158C099CAEC3DA6574040,5
Arlit,100000,0101000020E61000005E28A84B578E1D401C6252AF80BC3240,9
Arlon,26179,0101000020E6100000E481C8224D441740B2E0D97976D74840,2
Armavir,199548,0101000020E61000008E226B0DA590444023D923D40C804640,7
Armenia,315328,0101000020E6100000CA99379897EB52C03A460D011B231240,5
Armidale,22673,0101000020E6100000ADDBA0F65BF562402E5915E126833EC0,6
Arnhem,141674,0101000020E610000063E2A0CE26B11740174A26A776FE4940,2
Arqalyq,55521,0101000020E610000013E1157772B95040660AE764F31E4940,7
Arras,64165,0101000020E610000060D67A7544440640A812AFFC43244940,2
Arrecife,52944,0101000020E6100000A66E1DD25E132BC00837BE9B13F83C40,9
Arroyos y Esteros,3055,0101000020E61000007B8269BD848B4CC099ABD50DCA0C39C0,4
Arsenyev,58700,0101000020E610000028F62BF808A960400C451559C6144640,1
Artashat,20562,0101000020E610000099501C9B784646403BC20E0819FA4340,7
Artemisa,68073,0101000020E61000001FD61BB5C2B054C02F151BF33AD03640,5
Artemovsk,4948,0101000020E6100000A5828AAADF5B5740B8793E5EA32C4B40,1
Artemovskiy,44689,0101000020E6100000884CF91054EF4E4021A00C9FBEAE4C40,7
Artigas,41909,0101000020E61000006D5919E8353E4CC0D10E6E217E6A3EC0,4
Artigas Base,60,0101000020E610000020D84C19936E4DC0CCDA5CEB41164FC0,4
Artvin,32272,0101000020E610000009DFFB1BB4E84440E6D07D946C974440,7
Arua,250000,0101000020E610000078E5C46867E63E401395B2B1B7290840,3
Arusha,341136,0101000020E6100000BA6CCF87C2554240A258B8F64FE10AC0,3
Arvaikheer,28053,0101000020E61000001667B1B90FB15940A7165B52FF1F4740,1
Arviat,1868,0101000020E6100000E5F45036C08357C04F0D8F58E68D4E40,5
Arxan,32023,0101000020E6100000CAA9F81ADDFD5D401D4F159D76974740,1
Arys,42648,0101000020E61000006A4E5E6482335140D56828A4EB374540,7
Arzamas,142597,0101000020E610000001593E8166E6454069609AD832B34B40,7
As Salt,140689,0101000020E61000007ED7B15B15DD414022DEDF4504054040,2
As Samawah,174978,0101000020E61000002273C009E0A34640C46AE2D3524F3F40,7
As Sidr,50,0101000020E6100000E4C0069F41443240D8CC6B36A0AB3E40,2
As Sulaymaniyah,723170,0101000020E61000000A55206926B74640AFBC9AF2D7C74140,7
As Sulayyil,24097,0101000020E61000000F60915F3FC94640158BDF1456763440,7
As Suwayda,72248,0101000020E61000008C8BFE2B86484240E000E951A7594040,2
Asadabad,48400,0101000020E6100000F9CFE4AC99C95140022B8716D96E4140,7
Asahikawa,356612,0101000020E610000074A37ECD28CC614064BD6257A4E04540,1
Asansol,1328000,0101000020E610000037ED180DCFBE554009A128756EAF3740,8
Asbest,81248,0101000020E6100000CB040D47A1BA4E4018B5560FF3824C40,7
Ascension,14429,0101000020E6100000829774EF3C8A4FC04D5997642E662FC0,4
Ascensión,11781,0101000020E6100000B4E89D0AB8FE5AC01C446B459B193F40,5
Asela,82240,0101000020E6100000832E8617E991434025D52DF136CD1F40,3
Ash Shatrah,161949,0101000020E6100000C4CE143AAF164740FDBE7FF3E26A3F40,7
Ash Shihr,54274,0101000020E6100000A4CD27E1F8CD484048911040C5842D40,3
Asha,38883,0101000020E610000031282E22E5A24C4057FB8568BE7F4B40,7
Ashburton,17700,0101000020E61000004A9DDBDFF4776540F1C05B7BFAF245C0,6
Asheville,142755,0101000020E61000001CF0541B77A354C018F7D50BF4CC4140,5
Ashgabat,727700,0101000020E61000000A8BE5F10F314D40F36ED16E99F94240,7
Ashtarak,18779,0101000020E6100000F827A72CF92D46406865B1039D264440,7
Asino,27070,0101000020E61000003BDB487E698A55401478279F1E7F4C40,7
Asmara,620802,0101000020E61000004C8BFA24777743406DF1DF72ABAA2E40,3
Asosa,30512,0101000020E610000066AD574744444140730E9E094D222440,3
Assab,105496,0101000020E6100000EAAF5758705D4540BFB5132521052A40,3
Assen,62237,0101000020E610000021DCAEE133331A40653B3A0900804A40,2
Assis,87471,0101000020E6100000E43334F9C13549C03604C765DCA836C0,4
Asti,71276,0101000020E610000034AEC964826B2040EF2DF6A809774640,2
Astoria,10011,0101000020E6100000F6306AAD1EF55EC009185DDE1C184740,0
Astrakhan,502533,0101000020E6100000E3512AE10907484072497ABDA02C4740,7
Asunción,1870000,0101000020E610000032D60B521BD04CC0E9FD6667694A39C0,4
Aswan,313442,0101000020E6100000C83F33880F734040192543E966163840,2
Asyut,420585,0101000020E6100000EB85A7FC102E3F40B965D185A2303B40,2
At Bashy,15601,0101000020E61000004268F3EEFEF25240F683150214964440,7
At Tafilah,25429,0101000020E61000008B3963F3CCCC414016A5846055D53E40,2
At Taif,657282,0101000020E61000004A79AD84EE3044407218CC5F21433540,3
Atafu,524,0101000020E6100000392BFDDFEC8F65C014FB157CE41821C0,0
Atakpamé,80683,0101000020E6100000678D8BB49EEBF13F72E8E390C31E1E40,9
Atamyrat,33242,0101000020E6100000ABC0DA62C84C5040FCB9B25593E94240,7
Atar,44265,0101000020E6100000C44C913298192AC0D8CA958B42843440,9
Atasu,19616,0101000020E61000009A29087998E95140B99DC7725C584840,7
Atbarah,168612,0101000020E61000007F130A1170FD4040D8FB43E9C1B53140,3
Atbasar,35819,0101000020E61000007A6C70C74016514021808A9933E94940,7
Athabasca,2539,0101000020E61000000A46CABB0F515CC07651F4C0C75B4B40,0
Athens,110301,0101000020E6100000932A9B8331D854C0BE5B6ACE0BFB4040,5
Athens,3242000,0101000020E6100000FF1AB5673BBB3740A4946B651DFE4240,2
Atherton,6959,0101000020E6100000F22895F0042F6240E154B5EE304531C0,6
Ati,25373,0101000020E6100000AC9EDD6B52553240C586B883226F2A40,9
Atikokan,3625,0101000020E6100000B284B53176E756C011CA56F20C604840,5
Atka,61,0101000020E6100000F63647676AC665C01CC0119326194A40,0
Atkarsk,27554,0101000020E610000024EDEB65807F4640BE6A65C22FF04940,7
Atlanta,4506000,0101000020E61000006A78BF71871755C0CC514989A6DE4040,5
Atlantic City,76573,0101000020E6100000D6E830BA179B52C06C335F6FACAE4340,5
Atlixco,97842,0101000020E6100000C194DCBCCC9C58C042B85DC367E63240,5
Atoyac,20515,0101000020E61000004B123A9E851B59C08DDA58E432333140,5
Atqasuk,201,0101000020E61000003ECF9F36AAAC63C06C7A50500A9E5140,0
Attapu,4297,0101000020E6100000F834272FB2B55A409386BFCBB19D2D40,8
Attawapiskat,1802,0101000020E610000017A29E99BB9B54C064D23A0554754A40,5
Atyrau,182753,0101000020E6100000D2C20A5CC3F54940C284D1AC6C8E4740,7
Auburn,73929,0101000020E610000000C80913C65E55C0956C2BAC0A4E4040,5
Auckland,1377200,0101000020E6100000E15E99B76AD86540355B1E108D6C42C0,6
Augsburg,358989,0101000020E610000074113A43CCCC25404473F8FFCC2C4840,2
Augusta,24042,0101000020E610000022EF6657EB7151C056AD9685C0274640,5
Augusta,262332,0101000020E6100000A8ACA6EB097F54C008CFDFDFFBBA4040,5
Aurangabad,95929,0101000020E610000047F0750852185540D7732DB539C53840,8
Aurangabad,1113000,0101000020E6100000D54F407D0DD55240112AAC7797DC3340,8
Aurora,587540,0101000020E6100000817A336ABE335AC0FDD6F3DA11D94340,5
Aurora,350000,0101000020E610000069BCBE20331356C063827577F8E14440,5
Austin,1161000,0101000020E61000008BE2B08FA96F58C0A48AE255D6443E40,5
Autlan,47669,0101000020E610000065283806AE175AC0F0C91EFC1FC53340,5
Auxerre,41516,0101000020E61000001B09D91E62880C40AD29DA6674E64740,2
Avarua,5445,0101000020E61000008072254C22F963C052A346D73B3235C0,0
Avaré,81285,0101000020E610000042CAF4F00A7748C0BBBFD5952A1C37C0,4
Aveiro,54162,0101000020E6100000378E588B4F4D21C03B91BB630C524440,9
Awasa,133097,0101000020E6100000709E454A0E3D4340D98C1D9E6F3D1C40,3
Aweil,46705,0101000020E6100000B32B88DC67663B40DF104F1B7A882140,3
Awjilah,6610,0101000020E61000007E7D63BE72493540B60B72BCA71B3D40,2
Awka,500000,0101000020E61000006642DD51AD471C400EEBD7E77BD71840,9
Ayacucho,166314,0101000020E6100000146FAEAB138E52C0BC07E8BE9C592AC0,4
Ayakoz,45861,0101000020E610000089FA134B801B5440B471C45A7CFB4740,7
Ayan,1286,0101000020E6100000F2237EC55A456140E17F8692243A4C40,1
Ayapel,23639,0101000020E610000076A911FA99C952C0CCB4FD2B2BA92040,5
Ayaviri,19310,0101000020E6100000DE99643F66A651C07403AA2457C22DC0,4
Aybak,24000,0101000020E6100000B7D4415E8F02514059E0867368214240,7
Aydın,198857,0101000020E61000004C6CE3F49AD93B409E34C3FCCBEC4240,2
Ayorou,26290,0101000020E610000064E3665D486CED3FFA714573AE762D40,9
Ayoun el Atrous,1423,0101000020E6100000CA94C5B3BA3B23C028CD8BB8A5AA3040,9
Ayr,69042,0101000020E6100000A96D1EE27A7712C0D410B0B1A6B94B40,2
Ayr,9078,0101000020E6100000DE697C70C86C62407457C04EFB9133C0,6
Ayutla,9897,0101000020E61000007977A0010FC658C024CE10F0DFF63040,5
Ayutthaya,145615,0101000020E6100000E60FBC1061245940C7A7B68AB4B72C40,8
Az Aubayr,262219,0101000020E61000004FD5F3249FDA474078C43247A0633E40,7
Az Zahran,97446,0101000020E6100000C5596CEE43144940EC91BC299B4A3A40,7
Az Zarqa,894691,0101000020E6100000E46ABF10CD0C42403B3D4A80F5084040,2
Az Zawiyah,200000,0101000020E61000000603194BA27029403AF1304855614040,2
Azare,105687,0101000020E6100000819AB56F496124407CC15DAC5E5C2740,9
Azogues,69087,0101000020E610000055E9DD0EC3B553C0F7CB272B86EB05C0,4
Azua,59139,0101000020E6100000D4AE53F6A7AE51C0F502A21639743240,5
Azul,53941,0101000020E61000003CC49A255CEF4DC0C23EF0E7CA6342C0,4
Açu,36125,0101000020E6100000CC3DC9C27C7442C01F2BF86D885116C0,4
Añatuya,14133,0101000020E610000026039BCEA96A4FC07C9E3F6D54773CC0,4
Ağrı,87854,0101000020E61000003E25427E918645403B41518F23DC4340,7
B'abda,9000,0101000020E61000001F49490F43C44140B58F70B5A9EA4040,2
Babahoyo,76279,0101000020E61000008179C8948FE253C09516896423CBFCBF,4
Babanusa,19700,0101000020E6100000625E91A9CCCC3B40DD30C0F4ACAA2640,3
Babati,34291,0101000020E6100000EEF0321E00E041403B5C61B0D1E010C0,3
Babruysk,220517,0101000020E610000073C9271A5A313D40E034D82F33904A40,2
Bacabal,72372,0101000020E61000003153A40C666646C0B2CFAD2182EB10C0,4
Bacolod,949354,0101000020E61000003A257BDFD3BE5E401C881BA66C432540,8
Bacău,199668,0101000020E6100000FE26B9686DEB3A4090AFF3250A4A4740,2
Badajoz,140133,0101000020E6100000C709B88C40E11BC02E7997E6B1704340,9
Baddeck,852,0101000020E61000001739FA4E82604EC05CFD7D6BCC0C4740,5
Bade,172065,0101000020E6100000CBA8E8FE20535E4085EB51B81EF53840,1
Badulla,47587,0101000020E61000004CEE66FC31435440491927744DEF1B40,8
Bafang,93145,0101000020E6100000F254D169275C24401AC7A3AF7BAE1440,9
Bafatá,29704,0101000020E61000002A519BDDFF542DC03B2FBA6180552840,9
Bafia,69270,0101000020E61000002B0E0CC5C27526401F86562767001340,9
Bafoulabé,26823,0101000020E6100000430070ECD9A325C0C1806FE4CB992B40,9
Bafoussam,290768,0101000020E6100000021A5BBEE4D124406375502E32F61540,9
Bafra,97452,0101000020E6100000133B641415F441405F402FDCB9C84440,2
Bafwasende,149,0101000020E6100000FD50C47D3F443B40F6B935447057F13F,3
Bagamoyo,82426,0101000020E61000000AAAFC21EC7143405B83520F2CC219C0,3
Bagdarin,4676,0101000020E6100000378309ED66665C40825C3D8276374B40,1
Baghdad,5054000,0101000020E6100000D80693872A324640B299E89898AB4040,7
Baghlan,218748,0101000020E6100000979C24A7C02C5140C2EB4493D5114240,7
Baglung,23296,0101000020E610000075F574BF54E554408378133246443C40,8
Bago,284318,0101000020E6100000B88C4061F5205840F2C3526EEC513140,8
Baguio,447824,0101000020E610000039E686F079245E408B15DADE136E3040,8
Bagé,106098,0101000020E61000003ECA2D52CD0C4BC0163E117AEC513FC0,4
Bahawalpur,552607,0101000020E610000021DF4A1B33EB51409F437463D5633D40,7
Bahir Dar,206748,0101000020E6100000BC35559C0FB142406BBD3A223A332740,3
Bahraich,182218,0101000020E6100000CFACA792CA665440DE1690DF42913B40,8
Bahía Blanca,281536,0101000020E6100000BDDEA238EC214FC0EF14BC32B95E43C0,4
Baia Mare,136553,0101000020E610000034B275BA3D943740B29B19FD68D44740,2
Baicheng,386861,0101000020E6100000F61ED37F7BB45E40773870BD5CCF4640,1
Baie-Comeau,10435,0101000020E61000009E7B0F971C0A51C02FF7C951809C4840,5
Baiquan,70472,0101000020E6100000930266193D855F408A0C61EB08CD4740,1
Bairin Zuoqi,50000,0101000020E6100000FF17192EBCCB5D40B222B42FEAFD4540,1
Bairnsdale,11005,0101000020E610000089247A198573624011C5E40D30EA42C0,6
Baishan,330000,0101000020E61000007AF59617859B5F4021808A9933F34440,1
Bajram Curri,7967,0101000020E6100000F9ABB6515315344074A0E293A92A4540,2
Bakal,26559,0101000020E6100000B1755F84DF654D407F6D58AE12794B40,7
Baker Lake,1584,0101000020E61000006EF195E5100158C0C389439149145040,5
Bakersfield,443129,0101000020E6100000DB02F85D47C15DC0DD79E2395BAF4140,0
Baku,2122300,0101000020E6100000FD97B55E1DEE484062F14009D8324440,7
Balakhna,63083,0101000020E610000072E778BB14CC45403509DE90463F4C40,7
Balakovo,199572,0101000020E6100000255D33F966E64740092241A7D6034A40,7
Balancán,11895,0101000020E6100000A5434C2EEBE156C093A6E617CACC3140,5
Balashov,98107,0101000020E6100000F821252CE094454026D35746D9C64940,7
Balboa,62882,0101000020E61000002BACAF0944E453C02092C60D64E62140,5
Balcarce,18967,0101000020E61000001814BCD7FF1F4DC0CD2D63F9A9EA42C0,4
Balikpapan,445905,0101000020E6100000730A97FA1E355D4016F1E7251000F4BF,8
Balkanabat,110827,0101000020E61000008B411658B62E4B40190FA5AC95C14340,7
Balkh,179969,0101000020E61000004E0EFA2D95B95040164ACBED03604240,7
Ballarat,85109,0101000020E610000081A3D3A9E1FA6140A876E162A0C742C0,6
Ballari,445388,0101000020E6100000FE69FEF38F3A534077FE486CD24C2E40,8
Ballina,14242,0101000020E6100000EC489AE42C3263403BCD5DA681DC3CC0,6
Balqash,81364,0101000020E6100000DD28B2D6D0BC52405BD48272366D4740,7
Balsas,68056,0101000020E61000002B4EB516660647C04106973380141EC0,4
Baltasar Brum,2517,0101000020E610000053C7CFEBF4A84CC0D944C1E7E2BA3EC0,4
Baltimore,2255000,0101000020E610000017681450552753C022FA93B508A44340,5
Balykchy,40527,0101000020E6100000E2D4BD04DD0B53401D1549055F3A4540,7
Balyqshy,31624,0101000020E61000006F415B73ECEE494044C5933886884740,7
Balıkesir,261516,0101000020E61000006E57433DD8E33B40B0B37CB83FD34340,2
Bam,99268,0101000020E6100000B788DE98542E4D40F187FAB8911B3D40,7
Bama,118121,0101000020E61000000B0E2F8848612B40C016050B710A2740,9
Bamako,1494000,0101000020E6100000452A8C2D040120C04F9143C4CD4D2940,9
Bambari,62098,0101000020E61000008548E1D5CDAA3440DA7AE1293F0C1740,3
Bamenda,445299,0101000020E61000003DC4F5DECE4C2440B6C590F705D71740,9
Bamian,61863,0101000020E610000081D855A2A7F45040EB6C976D1B684140,7
Ban Houayxay,6347,0101000020E6100000F3E093F36A1A5940D7A3703D0A473440,8
Banamba,30591,0101000020E61000008C6DAD8ACBCC1DC09180D1E5CD192B40,9
Banda Aceh,513698,0101000020E61000004477FF0E7BD45740DC6FA3B72E331640,8
Bandar Lampung,881801,0101000020E61000005D250E8F33535A400E97660465CC15C0,8
Bandar Lampung,865000,0101000020E6100000F2C7FEC327515A40853A51B758B615C0,8
Bandar Seri Begawan,296500,0101000020E61000001DD83BEDBABB5C40A928A8F287881340,8
Bandar-e Bushehr,169060,0101000020E6100000F21E0CE13D6A4940750DE9A683EB3C40,7
Bandar-e-Abbas,461499,0101000020E6100000514A0856D5224C40A56D57433D343B40,7
Bandarbeyla,13753,0101000020E61000004962EEFF886849409BBEE83C74F72240,3
Bandjarmasin,603576,0101000020E610000049CD68F51FA55C40DC95A7BDD2A30AC0,8
Bandundu,118211,0101000020E61000003038393245613140A0E293A9DD7A0AC0,3
Bandung,2394000,0101000020E6100000969C6E345BE45A409E85F35FD6CA1BC0,8
Banes,53104,0101000020E61000009C887E6DFDED52C0F939F4CC81F63440,5
Banff,7502,0101000020E6100000F8B53F619AE45CC0AB1CFFAAC8964940,0
Banfora,60288,0101000020E61000000A4735913E0A13C03FA88B14CA422540,9
Bangassou,32841,0101000020E61000006F568EDA0ED13640A74643215DEF1240,3
Banghazi,1180000,0101000020E6100000EF05C13E95103440281B20E2300F4040,2
Bangkok,6704000,0101000020E610000097523CD3F020594060C6B9F2FE802B40,8
Bangor,50213,0101000020E6100000BF40B566D03151C0D00B772E8C664640,5
Bangui,831925,0101000020E6100000F83E0BF8EB8E32402B0F779A71771140,3
Bani Walid,65392,0101000020E610000011DABCBBDFFA2B4060E7A6CD38C53F40,2
Banja Luka,221738,0101000020E6100000D99EB4CB122E3140AF91C94EE4634640,2
Banjul,43094,0101000020E6100000807EDFBF799730C08CD8278062E82A40,9
Bannu,622419,0101000020E6100000AE4E290A4FA651405F73B3E4967E4040,7
Bansang,7615,0101000020E61000008470BB86CF4C2DC0DFBA078D05DE2A40,9
Banská Bystrica,82336,0101000020E61000003772384E6526334018BD0974DC5D4840,2
Banyuwangi,172424,0101000020E6100000BCCB457CA7975C40EA44DD62D96320C0,8
Baní,66709,0101000020E610000023D74D292F9551C0A7E9B303AE473240,5
Baoding,1107000,0101000020E610000089847A6602DE5C407129FA17DE6D4340,1
Baoji,800000,0101000020E6100000DB15FA6099C95A40E8E3350AA4304140,1
Baoshan,1000000,0101000020E61000004CE548C299C95840AE450BD0B61E3940,8
Baotou,2036000,0101000020E61000003293A8177C745B40DC89ED49BB534440,1
Baqubah,299479,0101000020E610000060ADDA352154464087904EB8B2DF4040,7
Bar Harbor,6090,0101000020E610000084C83379140D51C0CEDDAE97A6314640,5
Barabinsk,31508,0101000020E6100000D99E0F85859653405907F64EBBAD4B40,7
Barahona,90128,0101000020E6100000B403AE2B66C651C056FB2AAF4B333240,5
Baraki Barak,22305,0101000020E6100000705B5B78DE3D5140BD3CF8E4BCFB4040,7
Baramula,167986,0101000020E61000007E326BCE669652407B4FE5B4A7194140,7
Baranavichy,168772,0101000020E6100000CCF2D0D270033A40930CEF2884914A40,2
Barbacena,122211,0101000020E610000016F4835F8FE245C0A0C211A4523835C0,4
Barcaldine,1068,0101000020E6100000E2E5E95C112962405563AEB1F09037C0,6
Barcelona,600954,0101000020E6100000018B57B4142E50C03E6BC889C0422440,5
Barcelona,4920000,0101000020E6100000938B31B08E7301409CF7A4B84FB14440,2
Barcelos,12584,0101000020E610000049B4893842764FC09F008A912533EFBF,4
Barclayville,2733,0101000020E6100000FCD3C3A7937620C0188919FE47B21240,9
Barddhaman,301725,0101000020E6100000E3F1FE895BF7554011B92A9A18403740,8
Bareilly,817000,0101000020E6100000325E4E64C1DA5340A6D01ED4EA583C40,7
Bari,500577,0101000020E61000005DD3CD0F6DDF30409D4429C69E8E4440,2
Bariloche,95394,0101000020E61000000AB4853133D351C0F2A501CD319344C0,4
Barinas,284289,0101000020E6100000E2E65432009051C047AA944330332140,5
Barishal,202242,0101000020E610000059D537D5FF975640F6D214014EB33640,8
Barlett,286423,0101000020E6100000521F926BD47556C0F6211400889C4140,5
Barletta,107830,0101000020E610000008CA6DFB1E453040E86C01A1F5A84440,2
Barnaul,599579,0101000020E6100000D7B26B31AEEF54407393629170AD4A40,7
Barquisimeto,1116000,0101000020E61000003B70CE88525351C029D082AB971A2440,5
Barra Mansa,169386,0101000020E61000006E799BEDC01546C07632384A5E8F36C0,4
Barra do Bugres,31311,0101000020E6100000657C4E3052984CC0909037AFA0232EC0,4
Barra do Corda,48901,0101000020E61000004D1D9A6846A146C0341DF0AFD40916C0,4
Barra do Garças,52398,0101000020E610000011FFB0A547214AC02A3F04B05CC22FC0,4
Barrancabermeja,191403,0101000020E61000007EA83462667652C0399105F1265C1C40,5
Barranquilla,1798000,0101000020E6100000D02FA58952B352C0C9C9C4AD82EC2540,5
Barras,21597,0101000020E6100000A89DABF7652645C0EFE53E390A0011C0,4
Barreiras,158292,0101000020E6100000DCB35318008046C08918C0A5AD4728C0,4
Barreiros,35565,0101000020E6100000227DA4D2999941C0973AC8EBC1A821C0,4
Barretos,101220,0101000020E61000004B5068FE3D4A48C01FF30181CE8C34C0,4
Barrie,182041,0101000020E61000000EA551DCCCEC53C09DB756201F314640,5
Barstow,21119,0101000020E6100000CCCFB29366415DC04A40F10813734140,0
Bartica,11524,0101000020E6100000A6DA029DA4504DC06B50EA8145A41940,4
Bartlesville,34610,0101000020E61000002CFA9EECC1FE57C0B288BC40A45F4240,5
Baruun-Urt,15805,0101000020E6100000F50DF1B421525C405EF7B1DD98594740,1
Barysaw,155389,0101000020E6100000602816AEFD7D3C40F261F6B2ED1C4B40,2
Basankusu,52216,0101000020E6100000259CCC2ECECC3340D18B248B45BDF33F,3
Base Presidente Montalva,150,0101000020E6100000D15158F32D744DC0D3C66C2464174FC0,4
Basel,830000,0101000020E61000000C569C6A2D5C1E40A4FACE2F4ACA4740,2
Basoko,43709,0101000020E6100000246992B30B973740344289E0C9D8F33F,3
Basra,870000,0101000020E61000004A8AD9DCE2E747400B15D2D0F5833E40,7
Bassar,61845,0101000020E6100000F8A34D7A843FE93F66811BCEA1852240,9
Basse Santa Su,14380,0101000020E6100000B43EE5982C722CC0B372D476B89E2A40,9
Basse-terre,307,0101000020E610000038AE354A4DDA4EC0500C7F3CAA023040,5
Basseterre,21887,0101000020E6100000C436F3F5C65B4FC000E5EFDE514D3140,5
Bastia,41001,0101000020E6100000DDF2EC4D67E62240ED8ED662015A4540,2
Bata,173046,0101000020E6100000B2AB7FC63B8A2340C1E677F585EBFD3F,9
Batagay,4266,0101000020E61000004102902452D46040088AC4A9FBE95040,1
Batangas,424508,0101000020E6100000DF18028063415E40CC1363F437902B40,8
Batatais,51976,0101000020E6100000C2D20A1D85CB47C044C42863D7E334C0,4
Bataysk,109962,0101000020E6100000A4B5584057DF4340BDA5417683914740,2
Batemans Bay,10557,0101000020E6100000BC17A941A2C66240E29AF16C45D841C0,6
Bath,93238,0101000020E6100000E5FD6E70D8CC02C0617193AC1EB14940,2
Bathurst,6111,0101000020E61000009CE4A2B53DB26240C6FDA25FB6B540C0,6
Bathurst,6111,0101000020E6100000CFDD0951996950C0F7370DF6CBCC4740,5
Bati,19260,0101000020E610000079E173CC1E024440DE6F592A145E2640,3
Batman,302074,0101000020E61000005E4C33DDEB914440A4FB3905F9F14240,7
Batna,280798,0101000020E6100000493AB99514AE184089C6246DF4C84140,2
Baton Rouge,422072,0101000020E61000003FF1AD59F8C856C02F579AEF3B753E40,5
Batouri,43821,0101000020E6100000E60819C8B3BB2C40FED137691ABC1140,9
Battambang,154773,0101000020E6100000D8EA1791CDCC5940865968E734332A40,8
Batticaloa,129222,0101000020E6100000916C640DCD6C54409CD77D6C37DE1E40,8
Battle Creek,70820,0101000020E610000017844DF8804B55C07C69E5B919294540,5
Batu Pahat,199619,0101000020E6100000479968EBBBBB59408F3C6B12179BFD3F,8
Batumi,155542,0101000020E61000003BE2900DA4D0444020F939F4CCCC4440,7
Baturité,22417,0101000020E6100000E82BED79A37043C0AF16E98F7A5111C0,4
Baubau,24412,0101000020E610000043C472F071A75E4024A35E4B23E115C0,8
Bauchi,316149,0101000020E6100000A8B283A515AE2340CBB2710EE89E2440,9
Baures,2422,0101000020E6100000C26625523FCA4FC0E18FEC5BF7282BC0,4
Bauru,335024,0101000020E6100000F823FBD63D8A48C0C680913C7C5436C0,4
Bawku,73594,0101000020E61000004CDD955D30B8CEBFFE9F1E36EC1E2640,9
Bay City,18663,0101000020E6100000EFA42A12B8FD57C0C73F7D152AFB3C40,5
Bay City,68549,0101000020E61000005CC41CA9E3F854C018F2632717CC4540,5
Bayamo,192632,0101000020E6100000B4136FAE2B2953C0D3ED36B929613440,5
Bayan Obo,27476,0101000020E610000022DC099B267E5B406D00362042E24440,1
Bayankhongor,26252,0101000020E6100000D3A1D3F3EE3E59409C1D047866264740,1
Baydhabo,129839,0101000020E6100000B62BF4C132D345400863FA14B6F50840,3
Bayghanin,7657,0101000020E6100000762F9C10DFEF4B4043B9235289584840,7
Baykonur,36175,0101000020E6100000E4767984E49E4F402B6EDC627ED84640,7
Baytown,86034,0101000020E6100000E53AD741EFBD57C08F615FFC7EC13D40,5
Beaufort,31626,0101000020E6100000849D62D5202C54C00C37853A51374040,5
Beaufort West,44737,0101000020E6100000B855B549EA913640B054BC36C02C40C0,3
Beaumont,111485,0101000020E6100000352493F8818657C0D7DAFB5415163E40,5
